order_id,order_date,customer_id,region,city,channel,payment_method,product_id,product_name,category,quantity,unit_price,discount,revenue,cost,profit
513581,2024-08-31,10050,East,Bhubaneswar,Retail Store,Credit Card,1008,Microwave,Home Appliances,1,16563.31,0.06,15569.51,11614.79,3954.72
513582,2024-08-31,11159,West,Mumbai,Online,Credit Card,1014,Phone Case,Accessories,3,1939.64,0.14,5004.27,3542.1,1462.17
513583,2024-08-31,10585,West,Pune,Online,UPI,1003,Earbuds,Electronics,1,27006.47,0.0,27006.47,19757.67,7248.8
513584,2024-08-31,10514,West,Mumbai,Online,Debit Card,1008,Microwave,Home Appliances,1,9324.01,0.07,8671.33,7338.12,1333.21
513585,2024-08-31,10816,West,Surat,Retail Store,Credit Card,1010,Water Purifier,Home Appliances,1,10942.24,0.08,10066.86,8633.34,1433.52
513586,2024-08-31,10176,West,Surat,Online,UPI,1014,Phone Case,Accessories,4,300.0,0.09,1092.0,820.56,271.44
513587,2024-08-31,10276,South,Bengaluru,Online,Debit Card,1008,Microwave,Home Appliances,2,12913.25,0.05,24535.18,19560.4,4974.78
513588,2024-08-31,10064,North,Delhi,Retail Store,Debit Card,1010,Water Purifier,Home Appliances,1,12042.88,0.16,10116.02,9738.56,377.46
513589,2024-08-31,10494,South,Bengaluru,Online,Net Banking,1010,Water Purifier,Home Appliances,1,8797.23,0.19,7125.76,6411.96,713.8
513590,2024-08-31,10801,North,Chandigarh,Retail Store,UPI,1005,Tablet,Electronics,1,18573.27,0.05,17644.61,13810.74,3833.87
513591,2024-08-31,10545,South,Hyderabad,Online,Cash,1010,Water Purifier,Home Appliances,4,12877.65,0.06,48419.96,41353.84,7066.12
513592,2024-08-31,10067,East,Guwahati,Distributor,Net Banking,1009,Vacuum Cleaner,Home Appliances,1,3970.5,0.0,3970.5,3155.25,815.25
513593,2024-08-31,10461,North,Lucknow,Online,Cash,1006,Mixer Grinder,Home Appliances,1,15326.24,0.07,14253.4,11513.19,2740.21
513594,2024-08-31,11073,North,Jaipur,Distributor,UPI,1013,Charging Cable,Accessories,1,2488.07,0.0,2488.07,1823.2,664.87
513595,2024-08-31,10696,South,Kochi,Online,Cash,1007,Air Purifier,Home Appliances,1,8792.54,0.07,8177.06,6677.54,1499.52
513596,2024-08-31,10671,East,Kolkata,Online,Credit Card,1006,Mixer Grinder,Home Appliances,1,12792.23,0.06,12024.7,10044.5,1980.2
513597,2024-08-31,10982,West,Surat,Online,Debit Card,1007,Air Purifier,Home Appliances,1,15721.56,0.15,13363.33,12506.13,857.2
513598,2024-08-31,10671,North,Jaipur,Online,Net Banking,1006,Mixer Grinder,Home Appliances,2,9529.59,0.05,18106.22,15005.62,3100.6
513599,2024-08-31,10224,East,Patna,Online,Net Banking,1014,Phone Case,Accessories,1,2274.94,0.0,2274.94,1441.2,833.74
513600,2024-08-31,10563,East,Patna,Online,UPI,1010,Water Purifier,Home Appliances,2,11375.77,0.05,21613.96,16891.06,4722.9
513601,2024-08-31,10009,North,Lucknow,Online,UPI,1011,Power Bank,Accessories,1,2489.41,0.0,2489.41,1572.79,916.62
513602,2024-08-31,10486,West,Surat,Retail Store,Credit Card,1013,Charging Cable,Accessories,2,2567.47,0.0,5134.94,3323.56,1811.38
513603,2024-09-01,10111,West,Surat,Online,Debit Card,1003,Earbuds,Electronics,1,23465.01,0.02,22995.71,19238.23,3757.48
513604,2024-09-01,10646,South,Kochi,Online,Debit Card,1008,Microwave,Home Appliances,1,13396.5,0.09,12190.82,9911.23,2279.59
513605,2024-09-01,10921,South,Bengaluru,Retail Store,Credit Card,1007,Air Purifier,Home Appliances,1,13052.5,0.11,11616.72,9785.83,1830.89
513606,2024-09-01,10973,North,Delhi,Online,UPI,1003,Earbuds,Electronics,1,20181.13,0.07,18768.45,14809.89,3958.56
513607,2024-09-01,10616,South,Kochi,Retail Store,UPI,1014,Phone Case,Accessories,1,2025.93,0.03,1965.15,1302.54,662.61
513608,2024-09-01,10217,East,Guwahati,Online,Net Banking,1007,Air Purifier,Home Appliances,2,10921.77,0.06,20532.93,17718.96,2813.97
513609,2024-09-01,10992,East,Bhubaneswar,Online,Credit Card,1001,Smartphone,Electronics,1,37419.53,0.04,35922.75,29519.54,6403.21
513610,2024-09-01,10245,West,Mumbai,Online,UPI,1011,Power Bank,Accessories,2,2404.38,0.14,4135.53,3247.0,888.53
513611,2024-09-01,10197,North,Chandigarh,Online,Credit Card,1014,Phone Case,Accessories,2,3068.59,0.0,6137.18,4076.96,2060.22
513612,2024-09-01,10855,West,Surat,Distributor,Net Banking,1005,Tablet,Electronics,1,23334.02,0.04,22400.66,17194.08,5206.58
513613,2024-09-01,11133,West,Ahmedabad,Retail Store,Credit Card,1001,Smartphone,Electronics,1,14378.59,0.11,12796.95,11611.64,1185.31
513614,2024-09-01,10655,North,Lucknow,Online,UPI,1012,Bluetooth Speaker,Accessories,1,1913.09,0.06,1798.3,1211.83,586.47
513615,2024-09-01,10743,North,Jaipur,Online,Credit Card,1013,Charging Cable,Accessories,2,1734.54,0.06,3260.94,2461.48,799.46
513616,2024-09-01,10337,North,Delhi,Online,Credit Card,1004,Smartwatch,Electronics,1,34374.44,0.0,34374.44,27800.47,6573.97
513617,2024-09-01,11053,East,Patna,Retail Store,UPI,1006,Mixer Grinder,Home Appliances,1,8752.54,0.09,7964.81,6308.39,1656.42
513618,2024-09-01,10615,North,Delhi,Retail Store,Debit Card,1004,Smartwatch,Electronics,1,27127.36,0.07,25228.44,21854.61,3373.83
513619,2024-09-01,11052,East,Bhubaneswar,Retail Store,Credit Card,1012,Bluetooth Speaker,Accessories,1,3042.73,0.07,2829.74,2350.99,478.75
513620,2024-09-01,11170,West,Surat,Retail Store,Net Banking,1003,Earbuds,Electronics,1,29937.94,0.07,27842.28,22216.53,5625.75
513621,2024-09-01,10467,North,Lucknow,Online,Credit Card,1004,Smartwatch,Electronics,1,34098.18,0.09,31029.34,26949.37,4079.97
513622,2024-09-01,10127,South,Hyderabad,Online,Debit Card,1006,Mixer Grinder,Home Appliances,2,13309.2,0.11,23690.38,21824.18,1866.2
513623,2024-09-01,10919,East,Kolkata,Retail Store,Credit Card,1006,Mixer Grinder,Home Appliances,4,15209.76,0.01,60230.65,48920.4,11310.25
513624,2024-09-01,10245,West,Surat,Online,Debit Card,1013,Charging Cable,Accessories,3,1167.35,0.02,3432.01,2482.62,949.39
513625,2024-09-01,11033,North,Lucknow,Retail Store,Debit Card,1003,Earbuds,Electronics,1,31685.72,0.02,31052.01,25439.93,5612.08
513626,2024-09-01,11145,North,Jaipur,Online,UPI,1015,Keyboard,Accessories,1,2512.96,0.11,2236.53,1901.3,335.23
513627,2024-09-01,10888,North,Jaipur,Online,Debit Card,1001,Smartphone,Electronics,1,22086.99,0.07,20540.9,17443.68,3097.22
513628,2024-09-01,10274,North,Delhi,Retail Store,UPI,1013,Charging Cable,Accessories,1,2565.58,0.09,2334.68,1737.68,597.0
513629,2024-09-01,10945,East,Guwahati,Online,Credit Card,1015,Keyboard,Accessories,1,2322.04,0.06,2182.72,1395.91,786.81
513630,2024-09-01,10036,North,Chandigarh,Retail Store,Net Banking,1009,Vacuum Cleaner,Home Appliances,2,15636.96,0.0,31273.92,23770.58,7503.34
513631,2024-09-02,10439,East,Kolkata,Online,Credit Card,1007,Air Purifier,Home Appliances,2,10175.35,0.09,18519.14,14913.66,3605.48
513632,2024-09-02,10752,West,Ahmedabad,Online,Credit Card,1008,Microwave,Home Appliances,1,8483.57,0.12,7465.54,6029.51,1436.03
513633,2024-09-02,11022,West,Ahmedabad,Retail Store,Net Banking,1009,Vacuum Cleaner,Home Appliances,2,12382.14,0.15,21049.64,20194.96,854.68
513634,2024-09-02,10925,North,Lucknow,Online,UPI,1007,Air Purifier,Home Appliances,1,15156.63,0.03,14701.93,11239.61,3462.32
513635,2024-09-02,10528,North,Jaipur,Online,Debit Card,1014,Phone Case,Accessories,1,1400.69,0.0,1400.69,850.14,550.55
513636,2024-09-02,10101,West,Ahmedabad,Online,Debit Card,1005,Tablet,Electronics,1,18097.04,0.14,15563.45,15028.59,534.86
513637,2024-09-02,10404,South,Chennai,Retail Store,Credit Card,1005,Tablet,Electronics,1,23831.54,0.07,22163.33,18492.54,3670.79
513638,2024-09-02,10766,North,Chandigarh,Online,Debit Card,1008,Microwave,Home Appliances,1,13040.73,0.0,13040.73,9984.48,3056.25
513639,2024-09-02,10138,South,Chennai,Retail Store,Debit Card,1012,Bluetooth Speaker,Accessories,5,1944.83,0.03,9432.43,6510.35,2922.08
513640,2024-09-02,11123,West,Ahmedabad,Online,UPI,1010,Water Purifier,Home Appliances,1,13364.75,0.11,11894.63,10692.63,1202.0
513641,2024-09-02,10948,South,Chennai,Retail Store,Debit Card,1008,Microwave,Home Appliances,2,13146.82,0.02,25767.77,20565.46,5202.31
513642,2024-09-02,10463,West,Ahmedabad,Retail Store,Debit Card,1012,Bluetooth Speaker,Accessories,2,1403.37,0.06,2638.34,1844.72,793.62
513643,2024-09-02,10073,North,Jaipur,Online,UPI,1006,Mixer Grinder,Home Appliances,1,13155.24,0.14,11313.51,9263.04,2050.47
513644,2024-09-03,10259,South,Hyderabad,Retail Store,Credit Card,1014,Phone Case,Accessories,4,1244.72,0.06,4680.15,3675.84,1004.31
513645,2024-09-03,10928,South,Hyderabad,Distributor,UPI,1001,Smartphone,Electronics,1,21830.71,0.03,21175.79,16093.52,5082.27
513646,2024-09-03,10480,East,Kolkata,Online,Credit Card,1005,Tablet,Electronics,1,32383.94,0.08,29793.22,23750.76,6042.46
513647,2024-09-03,10683,North,Delhi,Online,UPI,1011,Power Bank,Accessories,2,1422.82,0.0,2845.64,1877.84,967.8
513648,2024-09-03,10759,North,Chandigarh,Online,Debit Card,1011,Power Bank,Accessories,2,1713.35,0.03,3323.9,2478.08,845.82
513649,2024-09-03,10930,South,Hyderabad,Online,UPI,1013,Charging Cable,Accessories,1,2459.09,0.05,2336.14,1536.82,799.32
513650,2024-09-03,10590,North,Delhi,Online,UPI,1011,Power Bank,Accessories,1,2330.92,0.04,2237.68,1806.91,430.77
513651,2024-09-03,10839,South,Chennai,Distributor,UPI,1002,Laptop,Electronics,1,27463.31,0.05,26090.14,20139.6,5950.54
513652,2024-09-03,10774,North,Delhi,Online,Debit Card,1004,Smartwatch,Electronics,1,23500.96,0.01,23265.95,19416.1,3849.85
513653,2024-09-03,10424,South,Chennai,Retail Store,Debit Card,1014,Phone Case,Accessories,3,3069.85,0.08,8472.79,6773.88,1698.91
513654,2024-09-03,10239,South,Kochi,Retail Store,UPI,1006,Mixer Grinder,Home Appliances,1,11221.37,0.02,10996.94,8097.73,2899.21
513655,2024-09-03,10549,South,Hyderabad,Retail Store,UPI,1015,Keyboard,Accessories,2,502.52,0.06,944.74,759.42,185.32
513656,2024-09-03,10670,East,Guwahati,Distributor,UPI,1015,Keyboard,Accessories,2,3214.25,0.12,5657.08,4571.28,1085.8
513657,2024-09-03,10539,North,Delhi,Retail Store,Net Banking,1013,Charging Cable,Accessories,1,1072.68,0.11,954.69,783.19,171.5
513658,2024-09-03,10574,East,Guwahati,Online,UPI,1007,Air Purifier,Home Appliances,2,10035.48,0.15,17060.32,15270.92,1789.4
513659,2024-09-03,10859,South,Kochi,Online,Credit Card,1010,Water Purifier,Home Appliances,2,12411.17,0.07,23084.78,18590.54,4494.24
513660,2024-09-03,10696,North,Jaipur,Retail Store,Debit Card,1012,Bluetooth Speaker,Accessories,2,1888.46,0.02,3701.38,2419.4,1281.98
513661,2024-09-03,10244,South,Kochi,Retail Store,Net Banking,1010,Water Purifier,Home Appliances,2,13373.76,0.07,24875.19,21197.98,3677.21
513662,2024-09-03,10382,West,Ahmedabad,Retail Store,Credit Card,1010,Water Purifier,Home Appliances,4,6749.92,0.12,23759.72,19943.0,3816.72
513663,2024-09-04,10821,East,Bhubaneswar,Online,Cash,1014,Phone Case,Accessories,1,1935.58,0.12,1703.31,1410.08,293.23
513664,2024-09-04,10996,North,Chandigarh,Online,Debit Card,1004,Smartwatch,Electronics,1,17024.45,0.04,16343.47,12820.06,3523.41
513665,2024-09-04,11095,East,Patna,Retail Store,Cash,1012,Bluetooth Speaker,Accessories,5,1223.88,0.05,5813.43,3731.7,2081.73
513666,2024-09-04,10866,North,Chandigarh,Online,Cash,1010,Water Purifier,Home Appliances,1,15125.17,0.19,12251.39,11422.32,829.07
513667,2024-09-04,10432,South,Hyderabad,Online,UPI,1002,Laptop,Electronics,1,22914.65,0.02,22456.36,18365.12,4091.24
513668,2024-09-04,10483,South,Bengaluru,Online,Debit Card,1014,Phone Case,Accessories,2,2091.61,0.09,3806.73,2645.28,1161.45
513669,2024-09-04,11119,West,Pune,Distributor,Cash,1009,Vacuum Cleaner,Home Appliances,1,11101.29,0.11,9880.15,8788.33,1091.82
513670,2024-09-04,10127,South,Chennai,Online,Credit Card,1014,Phone Case,Accessories,3,639.74,0.11,1708.11,1403.67,304.44
513671,2024-09-04,10063,South,Hyderabad,Retail Store,Credit Card,1009,Vacuum Cleaner,Home Appliances,1,14968.94,0.16,12573.91,10727.07,1846.84
513672,2024-09-04,10569,North,Chandigarh,Retail Store,Debit Card,1003,Earbuds,Electronics,1,35579.49,0.01,35223.7,27513.41,7710.29
513673,2024-09-04,11074,West,Mumbai,Retail Store,Credit Card,1006,Mixer Grinder,Home Appliances,2,10930.73,0.04,20987.0,15344.46,5642.54
513674,2024-09-05,10276,South,Bengaluru,Online,Credit Card,1003,Earbuds,Electronics,1,17820.2,0.09,16216.38,13273.54,2942.84
513675,2024-09-05,10457,West,Surat,Online,UPI,1011,Power Bank,Accessories,2,1984.67,0.09,3612.1,2697.36,914.74
513676,2024-09-05,10100,South,Kochi,Retail Store,UPI,1001,Smartphone,Electronics,1,25998.48,0.23,20018.83,20992.0,-973.17
513677,2024-09-05,10493,East,Patna,Online,Debit Card,1007,Air Purifier,Home Appliances,1,14705.73,0.1,13235.16,11001.7,2233.46
513678,2024-09-05,10304,North,Jaipur,Online,Debit Card,1015,Keyboard,Accessories,1,310.46,0.01,307.36,206.31,101.05
513679,2024-09-05,10948,South,Kochi,Retail Store,UPI,1006,Mixer Grinder,Home Appliances,1,6436.96,0.09,5857.63,4922.33,935.3
513680,2024-09-05,11035,South,Kochi,Online,UPI,1008,Microwave,Home Appliances,3,13346.34,0.04,38437.46,30523.77,7913.69
513681,2024-09-05,10212,West,Mumbai,Online,Cash,1013,Charging Cable,Accessories,2,2182.1,0.16,3665.93,3075.1,590.83
513682,2024-09-05,10768,West,Surat,Online,UPI,1013,Charging Cable,Accessories,2,810.08,0.03,1571.56,987.28,584.28
513683,2024-09-05,10545,North,Chandigarh,Online,Cash,1013,Charging Cable,Accessories,1,1947.46,0.06,1830.61,1323.42,507.19
513684,2024-09-05,10996,South,Bengaluru,Distributor,UPI,1014,Phone Case,Accessories,2,954.23,0.12,1679.44,1445.76,233.68
513685,2024-09-05,10892,West,Surat,Online,Debit Card,1008,Microwave,Home Appliances,2,15463.79,0.09,28144.1,22391.18,5752.92
513686,2024-09-05,10854,West,Mumbai,Retail Store,Debit Card,1004,Smartwatch,Electronics,1,22199.27,0.06,20867.31,17009.34,3857.97
513687,2024-09-05,10868,South,Kochi,Retail Store,Credit Card,1002,Laptop,Electronics,1,27718.28,0.12,24392.09,23467.29,924.8
513688,2024-09-05,10682,East,Patna,Online,Debit Card,1009,Vacuum Cleaner,Home Appliances,1,9003.77,0.11,8013.36,7355.07,658.29
513689,2024-09-05,10150,West,Pune,Online,Cash,1005,Tablet,Electronics,1,33219.29,0.08,30561.75,24385.9,6175.85
513690,2024-09-05,10946,North,Lucknow,Online,Net Banking,1002,Laptop,Electronics,1,18512.01,0.05,17586.41,13429.2,4157.21
513691,2024-09-05,10059,East,Kolkata,Online,Debit Card,1008,Microwave,Home Appliances,1,9419.33,0.07,8759.98,7474.02,1285.96
513692,2024-09-05,10995,West,Surat,Retail Store,Cash,1011,Power Bank,Accessories,2,1970.14,0.1,3546.25,2838.68,707.57
513693,2024-09-05,10763,West,Ahmedabad,Online,Net Banking,1004,Smartwatch,Electronics,1,23771.78,0.1,21394.6,19259.69,2134.91
513694,2024-09-05,11000,West,Surat,Online,Net Banking,1008,Microwave,Home Appliances,2,13870.51,0.03,26908.79,21553.26,5355.53
513695,2024-09-05,10708,South,Bengaluru,Online,Cash,1015,Keyboard,Accessories,1,904.4,0.04,868.22,565.93,302.29
513696,2024-09-05,11177,East,Kolkata,Retail Store,Credit Card,1009,Vacuum Cleaner,Home Appliances,1,15203.45,0.1,13683.11,11713.29,1969.82
513697,2024-09-06,11186,West,Mumbai,Online,Credit Card,1003,Earbuds,Electronics,1,11442.26,0.08,10526.88,8751.97,1774.91
513698,2024-09-06,10452,South,Chennai,Online,Credit Card,1009,Vacuum Cleaner,Home Appliances,1,15399.85,0.0,15399.85,11599.32,3800.53
513699,2024-09-06,11198,West,Surat,Online,Debit Card,1006,Mixer Grinder,Home Appliances,1,10975.21,0.04,10536.2,8183.27,2352.93
513700,2024-09-06,10155,East,Bhubaneswar,Retail Store,UPI,1004,Smartwatch,Electronics,1,29785.12,0.0,29785.12,24586.8,5198.32
513701,2024-09-06,11034,North,Delhi,Distributor,Credit Card,1007,Air Purifier,Home Appliances,4,14560.99,0.1,52419.56,46399.88,6019.68
513702,2024-09-06,10621,West,Surat,Online,Credit Card,1009,Vacuum Cleaner,Home Appliances,1,16336.63,0.03,15846.53,11757.35,4089.18
513703,2024-09-06,10191,South,Chennai,Online,Debit Card,1006,Mixer Grinder,Home Appliances,2,6625.12,0.13,11527.71,9628.72,1898.99
513704,2024-09-06,10302,West,Pune,Distributor,Debit Card,1011,Power Bank,Accessories,1,1387.14,0.17,1151.33,904.78,246.55
513705,2024-09-06,10293,South,Chennai,Online,Credit Card,1008,Microwave,Home Appliances,2,11484.54,0.0,22969.08,17770.92,5198.16
513706,2024-09-06,10467,West,Ahmedabad,Distributor,Debit Card,1003,Earbuds,Electronics,1,36350.29,0.14,31261.25,29470.63,1790.62
513707,2024-09-06,10443,North,Chandigarh,Retail Store,Net Banking,1004,Smartwatch,Electronics,1,26342.52,0.05,25025.39,22327.0,2698.39
513708,2024-09-06,10708,West,Pune,Retail Store,Credit Card,1015,Keyboard,Accessories,2,1583.14,0.02,3102.95,2070.18,1032.77
513709,2024-09-06,10115,North,Chandigarh,Online,UPI,1007,Air Purifier,Home Appliances,1,10905.17,0.05,10359.91,8456.4,1903.51
513710,2024-09-06,10010,East,Kolkata,Online,Credit Card,1010,Water Purifier,Home Appliances,3,9027.07,0.04,25997.96,21107.28,4890.68
513711,2024-09-07,10735,North,Delhi,Retail Store,UPI,1010,Water Purifier,Home Appliances,3,12750.81,0.0,38252.43,28933.95,9318.48
513712,2024-09-07,10187,South,Bengaluru,Retail Store,Debit Card,1001,Smartphone,Electronics,1,11154.58,0.11,9927.58,8148.58,1779.0
513713,2024-09-07,10534,East,Bhubaneswar,Online,UPI,1015,Keyboard,Accessories,1,2932.28,0.01,2902.96,2165.63,737.33
513714,2024-09-07,10705,South,Bengaluru,Online,Net Banking,1013,Charging Cable,Accessories,4,1976.66,0.14,6799.71,5992.8,806.91
513715,2024-09-07,10139,West,Pune,Online,Debit Card,1002,Laptop,Electronics,1,28116.85,0.0,28116.85,22724.38,5392.47
513716,2024-09-07,10852,North,Chandigarh,Online,Debit Card,1008,Microwave,Home Appliances,1,12085.99,0.11,10756.53,9332.03,1424.5
513717,2024-09-07,10615,East,Kolkata,Online,Net Banking,1006,Mixer Grinder,Home Appliances,1,8764.24,0.03,8501.31,6993.66,1507.65
513718,2024-09-07,10986,South,Chennai,Retail Store,Credit Card,1011,Power Bank,Accessories,1,1064.0,0.03,1032.08,746.31,285.77
513719,2024-09-07,10723,West,Mumbai,Online,Cash,1013,Charging Cable,Accessories,1,1816.56,0.11,1616.74,1389.9,226.84
513720,2024-09-07,10123,West,Pune,Retail Store,Debit Card,1004,Smartwatch,Electronics,1,26529.56,0.0,26529.56,19315.35,7214.21
513721,2024-09-07,10726,North,Delhi,Online,UPI,1014,Phone Case,Accessories,1,1931.26,0.13,1680.2,1486.32,193.88
513722,2024-09-07,10078,South,Hyderabad,Retail Store,Debit Card,1012,Bluetooth Speaker,Accessories,2,1880.35,0.01,3723.09,2859.88,863.21
513723,2024-09-07,10489,East,Bhubaneswar,Retail Store,UPI,1003,Earbuds,Electronics,1,19771.82,0.2,15817.46,16216.08,-398.62
513724,2024-09-07,10664,South,Kochi,Distributor,Credit Card,1007,Air Purifier,Home Appliances,1,11783.08,0.04,11311.76,9016.44,2295.32
513725,2024-09-07,10312,East,Bhubaneswar,Online,Credit Card,1008,Microwave,Home Appliances,2,11666.83,0.12,20533.62,19074.98,1458.64
513726,2024-09-07,10769,North,Lucknow,Retail Store,Credit Card,1003,Earbuds,Electronics,1,15094.79,0.05,14340.05,11963.51,2376.54
513727,2024-09-07,10467,South,Chennai,Retail Store,Credit Card,1001,Smartphone,Electronics,1,26429.76,0.01,26165.46,20172.96,5992.5
513728,2024-09-07,10829,North,Lucknow,Online,Debit Card,1005,Tablet,Electronics,1,14741.9,0.1,13267.71,11341.78,1925.93
513729,2024-09-07,10645,West,Mumbai,Online,Debit Card,1006,Mixer Grinder,Home Appliances,7,12287.61,0.07,79992.34,69027.35,10964.99
513730,2024-09-08,10963,South,Kochi,Online,UPI,1012,Bluetooth Speaker,Accessories,6,2703.51,0.12,14274.53,11822.64,2451.89
513731,2024-09-08,10913,West,Ahmedabad,Online,Debit Card,1014,Phone Case,Accessories,1,1983.14,0.16,1665.84,1488.9,176.94
513732,2024-09-08,10219,North,Jaipur,Online,Debit Card,1012,Bluetooth Speaker,Accessories,1,2204.51,0.09,2006.1,1459.15,546.95
513733,2024-09-08,10071,South,Chennai,Online,UPI,1008,Microwave,Home Appliances,1,10483.98,0.07,9750.1,8403.9,1346.2
513734,2024-09-08,10688,East,Patna,Retail Store,Credit Card,1007,Air Purifier,Home Appliances,3,13087.26,0.1,35335.6,31030.05,4305.55
513735,2024-09-08,10599,East,Kolkata,Retail Store,Debit Card,1009,Vacuum Cleaner,Home Appliances,1,15599.21,0.05,14819.25,11981.94,2837.31
513736,2024-09-08,10614,South,Hyderabad,Online,UPI,1014,Phone Case,Accessories,1,1959.35,0.06,1841.79,1448.1,393.69
513737,2024-09-08,10111,East,Kolkata,Distributor,UPI,1006,Mixer Grinder,Home Appliances,3,15706.21,0.15,40050.84,38695.29,1355.55
513738,2024-09-08,10361,West,Ahmedabad,Online,Credit Card,1008,Microwave,Home Appliances,2,13472.16,0.05,25597.1,20869.08,4728.02
513739,2024-09-08,10368,North,Lucknow,Online,Credit Card,1005,Tablet,Electronics,1,31291.97,0.04,30040.29,25961.94,4078.35
513740,2024-09-08,11156,South,Chennai,Retail Store,Credit Card,1005,Tablet,Electronics,1,13975.06,0.13,12158.3,10247.97,1910.33
513741,2024-09-08,10628,North,Jaipur,Online,UPI,1006,Mixer Grinder,Home Appliances,1,13943.49,0.07,12967.45,9840.51,3126.94
513742,2024-09-08,10830,North,Jaipur,Online,UPI,1012,Bluetooth Speaker,Accessories,5,2356.47,0.06,11075.41,7814.55,3260.86
513743,2024-09-08,10262,South,Hyderabad,Online,Cash,1007,Air Purifier,Home Appliances,1,14326.7,0.1,12894.03,11196.78,1697.25
513744,2024-09-08,10804,West,Surat,Retail Store,Debit Card,1003,Earbuds,Electronics,1,29602.1,0.02,29010.06,23142.23,5867.83
513745,2024-09-08,10221,North,Lucknow,Online,UPI,1004,Smartwatch,Electronics,1,27924.98,0.07,25970.23,21477.31,4492.92
513746,2024-09-08,10592,West,Mumbai,Online,Credit Card,1007,Air Purifier,Home Appliances,1,12765.31,0.12,11233.47,9881.68,1351.79
513747,2024-09-08,10087,South,Chennai,Online,Net Banking,1003,Earbuds,Electronics,1,23904.39,0.02,23426.3,17558.51,5867.79
513748,2024-09-08,11061,North,Lucknow,Distributor,Cash,1002,Laptop,Electronics,1,26277.54,0.07,24438.11,20629.9,3808.21
513749,2024-09-08,10462,South,Hyderabad,Online,UPI,1004,Smartwatch,Electronics,1,28527.88,0.03,27672.04,23575.16,4096.88
513750,2024-09-08,11121,South,Bengaluru,Retail Store,Credit Card,1012,Bluetooth Speaker,Accessories,1,1309.3,0.11,1165.28,916.15,249.13
513751,2024-09-08,10470,East,Guwahati,Retail Store,Net Banking,1015,Keyboard,Accessories,3,1760.86,0.13,4595.84,3179.7,1416.14
513752,2024-09-08,10918,North,Delhi,Retail Store,Credit Card,1007,Air Purifier,Home Appliances,2,13262.01,0.09,24136.86,20899.84,3237.02
513753,2024-09-08,10004,North,Delhi,Distributor,Credit Card,1002,Laptop,Electronics,1,31875.33,0.04,30600.32,23089.38,7510.94
513754,2024-09-08,11091,West,Mumbai,Online,Cash,1006,Mixer Grinder,Home Appliances,1,13148.0,0.0,13148.0,10263.87,2884.13
513755,2024-09-09,10563,North,Lucknow,Retail Store,UPI,1014,Phone Case,Accessories,1,1715.36,0.05,1629.59,1071.97,557.62
513756,2024-09-09,11133,North,Lucknow,Online,UPI,1008,Microwave,Home Appliances,4,13196.77,0.03,51203.47,38269.16,12934.31
513757,2024-09-09,10767,East,Patna,Online,UPI,1009,Vacuum Cleaner,Home Appliances,2,12642.03,0.11,22502.81,18476.06,4026.75
513758,2024-09-09,11133,West,Surat,Distributor,UPI,1009,Vacuum Cleaner,Home Appliances,5,17489.31,0.07,81325.29,67135.6,14189.69
513759,2024-09-09,10225,South,Kochi,Retail Store,Cash,1015,Keyboard,Accessories,2,2560.77,0.05,4865.46,3152.18,1713.28
513760,2024-09-09,11101,South,Hyderabad,Online,Debit Card,1004,Smartwatch,Electronics,1,31358.72,0.09,28536.44,26303.29,2233.15
513761,2024-09-09,11144,East,Guwahati,Online,UPI,1010,Water Purifier,Home Appliances,1,10209.55,0.03,9903.26,7682.99,2220.27
513762,2024-09-09,11038,East,Guwahati,Distributor,UPI,1014,Phone Case,Accessories,1,1272.65,0.03,1234.47,980.62,253.85
513763,2024-09-09,10653,East,Bhubaneswar,Online,UPI,1002,Laptop,Electronics,1,2266.94,0.1,2040.25,1822.4,217.85
513764,2024-09-09,10656,South,Chennai,Online,Cash,1001,Smartphone,Electronics,1,26263.0,0.14,22586.18,19928.19,2657.99
513765,2024-09-09,11088,East,Bhubaneswar,Online,UPI,1015,Keyboard,Accessories,3,3379.54,0.04,9733.08,6602.58,3130.5
513766,2024-09-09,11060,North,Jaipur,Online,Debit Card,1015,Keyboard,Accessories,1,3776.87,0.06,3550.26,2611.41,938.85
513767,2024-09-09,10258,West,Mumbai,Online,UPI,1001,Smartphone,Electronics,1,16290.05,0.05,15475.55,12386.86,3088.69
513768,2024-09-10,10168,West,Pune,Online,UPI,1011,Power Bank,Accessories,1,1284.86,0.06,1207.77,889.26,318.51
513769,2024-09-10,10675,East,Patna,Retail Store,Net Banking,1010,Water Purifier,Home Appliances,2,10835.24,0.06,20370.25,16476.26,3893.99
513770,2024-09-10,10618,South,Chennai,Retail Store,UPI,1001,Smartphone,Electronics,1,29528.98,0.04,28347.82,22673.65,5674.17
513771,2024-09-10,10565,West,Surat,Online,Net Banking,1014,Phone Case,Accessories,1,2057.18,0.03,1995.46,1365.6,629.86
513772,2024-09-10,10091,North,Chandigarh,Online,Credit Card,1003,Earbuds,Electronics,1,25099.26,0.09,22840.33,19087.35,3752.98
513773,2024-09-10,10049,North,Jaipur,Online,UPI,1006,Mixer Grinder,Home Appliances,1,13241.66,0.05,12579.58,10165.68,2413.9
513774,2024-09-10,10114,North,Delhi,Online,Net Banking,1005,Tablet,Electronics,1,21155.8,0.1,19040.22,16448.24,2591.98
