customer_id,region,plan_type,contract_type,internet_service,tenure_months,monthly_charges,total_charges,auto_pay,support_tickets,partner,dependents,satisfaction_score,last_interaction_days,is_churn
22614,North,Standard,Annual,Fiber,30,284.02,9335.03,No,1,Yes,No,3,63,0
22615,North,Premium,Monthly,None,13,282.48,3989.87,No,0,Yes,No,4,28,0
22616,North,Standard,Monthly,DSL,44,228.78,9679.59,Yes,0,No,No,4,58,0
22617,South,Basic,Quarterly,Fiber,12,279.16,3646.86,Yes,0,Yes,No,3,84,1
22618,North,Premium,Monthly,DSL,22,262.86,6136.84,No,0,Yes,Yes,5,85,0
22619,West,Standard,Monthly,DSL,6,258.59,1685.57,No,2,No,No,4,30,1
22620,West,Basic,Monthly,Fiber,7,284.03,1930.35,Yes,2,No,No,4,51,0
22621,West,Basic,Annual,Fiber,30,308.75,8848.19,No,3,No,No,3,31,0
22622,East,Basic,Monthly,DSL,32,204.18,7045.55,Yes,1,No,No,3,33,0
22623,East,Premium,Monthly,DSL,38,260.98,10169.65,No,2,No,No,2,26,0
22624,East,Basic,Monthly,DSL,1,253.34,267.02,Yes,0,Yes,No,4,42,0
22625,South,Standard,Monthly,DSL,36,235.12,8230.92,No,2,No,Yes,3,87,0
22626,South,Premium,Monthly,Fiber,27,318.17,7774.16,No,0,Yes,Yes,4,15,0
22627,South,Standard,Monthly,Fiber,50,334.51,16582.45,No,1,No,Yes,2,86,0
22628,West,Basic,Quarterly,DSL,39,234.08,9987.18,Yes,1,No,Yes,4,72,0
22629,South,Standard,Quarterly,DSL,49,231.56,12252.94,No,1,Yes,Yes,2,78,0
22630,South,Premium,Monthly,Fiber,44,355.59,15434.59,Yes,1,No,No,4,51,0
22631,West,Basic,Monthly,Fiber,12,281.74,3168.72,No,0,Yes,No,4,78,1
22632,West,Basic,Monthly,Fiber,57,286.84,14953.04,Yes,1,No,Yes,4,50,0
22633,West,Standard,Quarterly,DSL,39,249.49,9877.66,Yes,0,Yes,No,5,19,0
22634,South,Basic,Monthly,DSL,6,224.61,1355.67,Yes,3,No,No,3,56,0
22635,South,Standard,Annual,Fiber,39,300.63,12265.85,Yes,0,No,Yes,2,34,0
22636,North,Basic,Quarterly,DSL,24,239.53,5255.18,Yes,3,Yes,Yes,2,83,0
22637,East,Premium,Monthly,DSL,56,259.31,13100.13,Yes,1,No,No,4,28,0
22638,East,Basic,Monthly,Fiber,4,276.53,1038.17,Yes,0,No,No,2,50,0
22639,South,Standard,Quarterly,None,4,200.7,738.26,Yes,3,Yes,No,4,45,0
22640,West,Premium,Quarterly,DSL,40,274.96,10275.7,Yes,1,Yes,Yes,3,7,1
22641,South,Basic,Monthly,DSL,4,226.02,862.4,No,0,Yes,No,4,69,0
22642,South,Standard,Annual,None,17,215.84,3417.97,Yes,2,No,Yes,4,72,0
22643,West,Standard,Monthly,Fiber,22,305.07,7357.59,Yes,2,No,No,4,85,1
22644,East,Premium,Monthly,DSL,27,277.06,6796.19,Yes,2,Yes,No,4,1,0
22645,South,Basic,Monthly,DSL,9,262.09,2175.78,Yes,1,Yes,Yes,4,70,0
22646,South,Basic,Quarterly,None,25,198.96,4523.46,Yes,2,No,No,4,9,0
22647,North,Basic,Monthly,Fiber,36,305.65,11658.76,Yes,1,No,No,3,88,0
22648,West,Basic,Monthly,Fiber,59,261.57,15385.68,No,1,No,No,4,4,0
22649,East,Standard,Annual,Fiber,42,304.99,13472.62,No,0,Yes,No,2,22,0
22650,South,Basic,Monthly,Fiber,38,252.71,9471.06,Yes,2,No,No,3,1,0
22651,East,Basic,Monthly,DSL,38,218.17,7577.3,No,1,Yes,No,3,37,1
22652,South,Basic,Monthly,DSL,29,266.63,8483.18,No,1,No,No,2,56,0
22653,South,Basic,Monthly,Fiber,58,251.99,14456.52,Yes,2,No,No,4,16,0
22654,East,Basic,Quarterly,None,4,207.74,888.79,No,1,Yes,No,4,56,0
22655,West,Premium,Monthly,Fiber,18,345.22,5916.31,No,2,Yes,No,3,48,0
22656,North,Basic,Quarterly,Fiber,15,274.43,4067.31,Yes,3,Yes,Yes,2,13,1
22657,West,Standard,Monthly,None,27,231.25,6498.2,Yes,1,Yes,Yes,4,83,0
22658,South,Premium,Quarterly,Fiber,35,317.72,11541.06,No,1,No,No,4,66,0
22659,West,Standard,Monthly,Fiber,52,308.07,15984.16,Yes,2,No,No,3,14,0
22660,South,Basic,Monthly,DSL,11,244.55,2637.66,Yes,1,Yes,No,4,69,0
22661,North,Basic,Annual,DSL,36,220.11,8320.47,Yes,3,Yes,Yes,4,69,0
22662,West,Standard,Monthly,DSL,8,235.98,1930.03,Yes,1,No,No,4,54,1
22663,East,Basic,Monthly,Fiber,28,295.49,9071.74,Yes,1,Yes,Yes,2,84,1
22664,South,Premium,Monthly,DSL,57,269.0,13941.84,Yes,2,No,Yes,5,7,0
22665,North,Basic,Monthly,Fiber,38,258.45,9962.64,Yes,2,Yes,No,4,77,0
22666,South,Standard,Monthly,Fiber,50,322.63,17582.34,Yes,3,Yes,No,5,13,0
22667,South,Basic,Monthly,DSL,1,231.94,235.39,No,2,Yes,Yes,4,13,0
22668,North,Basic,Monthly,None,28,224.86,6248.97,No,3,Yes,No,3,43,1
22669,South,Basic,Quarterly,Fiber,5,284.88,1492.9,Yes,1,No,No,3,34,0
22670,South,Basic,Monthly,None,13,217.85,2591.4,Yes,1,No,Yes,3,50,0
22671,North,Basic,Monthly,DSL,44,223.6,9482.29,No,0,Yes,No,3,23,1
22672,South,Standard,Monthly,Fiber,5,272.25,1432.64,Yes,1,Yes,No,2,25,0
22673,South,Standard,Annual,Fiber,18,291.03,5631.41,No,1,No,No,5,49,0
22674,South,Premium,Annual,Fiber,33,344.75,11436.1,Yes,1,Yes,Yes,4,36,0
22675,East,Basic,Annual,Fiber,2,282.97,610.66,Yes,0,Yes,No,3,31,0
22676,North,Standard,Annual,Fiber,23,257.24,5376.79,No,2,Yes,No,3,7,1
22677,North,Premium,Monthly,DSL,3,261.31,725.25,Yes,2,Yes,No,5,9,0
22678,West,Premium,Quarterly,DSL,17,261.17,4344.64,Yes,1,No,No,3,89,0
22679,West,Basic,Monthly,Fiber,30,224.05,6894.31,Yes,2,No,Yes,2,61,1
22680,North,Basic,Quarterly,Fiber,31,268.81,8610.19,No,3,No,No,3,87,0
22681,North,Standard,Annual,DSL,9,261.58,2506.35,No,1,No,Yes,3,3,0
22682,South,Basic,Quarterly,Fiber,10,284.79,2699.75,Yes,2,No,No,3,28,0
22683,East,Basic,Quarterly,Fiber,9,267.01,2605.53,Yes,1,No,No,3,20,0
22684,North,Premium,Monthly,DSL,30,275.99,9022.53,No,2,Yes,No,4,42,0
22685,South,Premium,Monthly,Fiber,20,337.84,6457.4,Yes,1,No,Yes,3,35,0
22686,East,Basic,Annual,Fiber,54,278.25,14132.21,Yes,0,Yes,No,3,75,0
22687,South,Standard,Monthly,Fiber,50,311.98,16516.78,Yes,0,Yes,No,3,3,0
22688,West,Standard,Monthly,Fiber,46,325.79,13586.12,Yes,0,No,No,5,45,0
22689,South,Basic,Monthly,Fiber,53,278.32,14346.36,Yes,1,No,Yes,5,34,0
22690,West,Standard,Quarterly,DSL,50,266.73,13733.7,No,2,Yes,Yes,5,31,0
22691,North,Standard,Monthly,Fiber,6,306.38,1965.49,No,1,Yes,No,3,47,0
22692,East,Basic,Quarterly,DSL,38,215.67,8256.38,Yes,2,Yes,Yes,2,14,0
22693,North,Standard,Monthly,DSL,32,263.37,8440.08,No,3,No,No,4,46,0
22694,East,Premium,Monthly,DSL,21,264.21,5225.3,Yes,0,Yes,Yes,5,78,0
22695,West,Standard,Quarterly,DSL,26,256.08,7061.41,Yes,2,No,No,4,43,0
22696,West,Basic,Annual,Fiber,20,240.89,4589.52,No,2,Yes,Yes,3,33,0
22697,South,Premium,Monthly,Fiber,35,325.02,10869.25,No,0,Yes,No,4,31,0
22698,South,Standard,Annual,Fiber,48,311.99,15363.79,Yes,0,Yes,No,3,11,0
22699,West,Standard,Annual,None,12,234.81,2925.38,No,1,Yes,No,3,25,0
22700,East,Premium,Monthly,Fiber,36,329.23,11346.08,Yes,0,No,Yes,2,10,0
22701,East,Standard,Monthly,None,46,262.47,12038.21,No,0,No,No,4,7,0
22702,North,Basic,Monthly,Fiber,31,232.12,7060.91,Yes,3,No,No,4,80,1
22703,North,Premium,Monthly,None,3,261.65,709.58,Yes,0,Yes,No,3,17,0
22704,North,Premium,Monthly,DSL,8,284.93,2137.36,Yes,2,Yes,Yes,5,63,0
22705,North,Standard,Monthly,DSL,45,262.53,11469.06,Yes,0,No,No,5,49,0
22706,North,Standard,Monthly,DSL,20,226.71,4397.92,No,2,Yes,Yes,2,57,0
22707,South,Basic,Quarterly,DSL,19,226.31,4698.83,No,0,Yes,No,4,81,0
22708,West,Premium,Monthly,Fiber,6,347.36,1968.26,No,2,No,Yes,4,85,1
22709,West,Standard,Quarterly,Fiber,3,320.35,1023.97,No,3,Yes,No,3,8,0
22710,South,Standard,Monthly,Fiber,50,287.25,15773.41,Yes,2,Yes,No,2,47,1
22711,West,Standard,Monthly,Fiber,31,269.13,8519.63,Yes,3,No,No,4,49,0
22712,West,Basic,Monthly,DSL,30,230.62,7351.89,No,1,Yes,No,4,34,0
22713,East,Basic,Quarterly,DSL,41,221.51,8621.68,Yes,0,No,Yes,3,44,0
22714,West,Standard,Monthly,Fiber,50,294.88,14145.41,Yes,0,No,No,2,58,1
22715,East,Standard,Quarterly,DSL,56,239.45,13357.19,No,2,No,No,3,76,0
22716,East,Standard,Monthly,None,9,219.88,2059.97,Yes,3,Yes,No,5,35,1
22717,North,Standard,Annual,DSL,30,239.18,7144.29,Yes,0,No,Yes,4,22,0
22718,West,Standard,Quarterly,DSL,4,256.46,1110.22,Yes,4,No,Yes,3,51,1
22719,North,Standard,Monthly,DSL,18,245.33,4276.99,No,1,Yes,No,4,81,0
22720,West,Premium,Monthly,Fiber,60,312.09,18667.01,No,0,No,No,2,0,0
22721,North,Basic,Monthly,None,19,200.11,3976.03,Yes,2,No,No,2,46,0
22722,South,Standard,Quarterly,DSL,14,233.57,3533.2,No,1,Yes,Yes,4,35,0
22723,South,Basic,Monthly,Fiber,38,276.45,10098.32,Yes,0,No,No,5,7,1
22724,West,Basic,Quarterly,DSL,2,222.22,484.32,No,0,Yes,Yes,2,71,0
22725,East,Premium,Annual,DSL,45,303.23,12874.85,Yes,1,No,Yes,4,15,0
22726,South,Standard,Quarterly,DSL,11,209.88,2490.19,Yes,2,Yes,No,3,66,0
22727,East,Standard,Monthly,DSL,29,286.23,8060.43,No,0,No,No,4,1,0
22728,East,Premium,Monthly,Fiber,37,304.97,12279.15,Yes,2,No,Yes,1,22,0
22729,West,Basic,Monthly,DSL,49,227.37,10679.59,No,1,Yes,No,3,62,0
22730,West,Standard,Monthly,Fiber,46,328.02,16302.16,Yes,0,No,No,3,39,0
22731,North,Premium,Monthly,None,48,249.95,11679.2,Yes,1,Yes,No,4,67,1
22732,North,Basic,Monthly,DSL,42,235.72,10803.46,No,2,No,No,5,85,0
22733,East,Premium,Quarterly,DSL,28,293.15,8832.44,No,0,No,No,3,68,0
22734,South,Standard,Monthly,Fiber,21,298.48,6762.78,Yes,1,No,No,4,22,0
22735,West,Standard,Monthly,Fiber,25,336.06,8475.95,No,2,No,No,4,38,0
22736,West,Basic,Annual,Fiber,13,315.73,4407.08,Yes,0,Yes,Yes,2,39,0
22737,North,Standard,Monthly,Fiber,20,294.77,6435.19,Yes,1,Yes,No,5,68,0
22738,North,Basic,Monthly,DSL,39,233.03,8273.65,Yes,2,Yes,No,5,85,0
22739,West,Basic,Monthly,Fiber,34,276.74,10227.45,Yes,2,Yes,Yes,4,88,0
22740,North,Premium,Annual,Fiber,39,317.0,12097.68,No,1,Yes,No,4,30,0
22741,West,Standard,Monthly,Fiber,45,320.16,13816.21,No,1,No,No,4,0,0
22742,West,Standard,Quarterly,Fiber,8,291.21,2253.35,No,1,Yes,Yes,3,71,0
22743,West,Standard,Monthly,Fiber,19,290.59,5464.59,No,4,No,Yes,4,28,0
22744,East,Basic,Monthly,Fiber,60,312.73,17027.81,No,1,Yes,No,1,42,0
22745,North,Basic,Monthly,Fiber,5,275.37,1289.57,Yes,2,Yes,No,4,81,0
22746,North,Premium,Monthly,DSL,39,326.71,12388.08,Yes,0,No,No,5,23,0
22747,East,Standard,Quarterly,Fiber,55,301.07,16316.72,Yes,0,Yes,Yes,2,81,1
22748,West,Standard,Quarterly,DSL,24,224.48,5438.2,Yes,1,Yes,No,3,56,0
22749,West,Basic,Monthly,DSL,31,226.34,6794.08,Yes,3,Yes,Yes,4,15,0
22750,West,Standard,Monthly,None,22,224.15,4685.11,No,1,No,No,5,2,1
22751,North,Standard,Monthly,Fiber,39,283.15,11624.88,No,1,No,Yes,3,66,0
22752,South,Basic,Annual,DSL,36,236.19,9016.22,No,0,Yes,Yes,5,26,0
22753,West,Standard,Monthly,Fiber,52,298.75,15976.34,No,1,No,No,2,35,0
22754,North,Premium,Monthly,Fiber,20,330.83,7207.93,No,1,No,No,2,41,0
22755,West,Basic,Annual,Fiber,44,253.72,12201.83,Yes,3,Yes,Yes,4,27,0
22756,West,Standard,Annual,Fiber,38,293.51,10347.8,No,1,No,No,2,40,0
22757,North,Standard,Monthly,None,15,222.23,3350.44,Yes,3,Yes,No,3,36,1
22758,North,Basic,Monthly,None,1,185.93,196.44,No,2,Yes,No,3,67,0
22759,South,Standard,Monthly,Fiber,57,307.44,18840.43,No,1,No,Yes,4,48,0
22760,North,Basic,Monthly,Fiber,1,271.87,285.93,No,0,No,No,4,49,0
22761,North,Basic,Annual,DSL,4,215.12,783.39,Yes,1,Yes,No,4,62,0
22762,West,Premium,Monthly,Fiber,55,331.45,16727.74,Yes,2,Yes,No,1,19,0
22763,North,Standard,Monthly,DSL,50,273.39,14023.76,Yes,1,Yes,Yes,2,74,0
22764,West,Basic,Monthly,DSL,51,234.87,11483.83,Yes,1,No,No,4,38,0
22765,North,Basic,Annual,Fiber,30,284.51,8602.91,No,3,Yes,No,4,35,0
22766,North,Basic,Monthly,Fiber,17,286.96,4687.29,Yes,3,Yes,Yes,5,72,0
22767,West,Basic,Monthly,None,7,162.74,1121.01,Yes,1,No,No,5,35,0
22768,East,Premium,Monthly,DSL,44,283.84,13412.4,Yes,1,No,No,3,80,0
22769,East,Basic,Quarterly,Fiber,57,248.56,15082.58,Yes,1,No,No,3,71,0
22770,East,Standard,Annual,Fiber,27,304.09,8154.96,No,2,Yes,No,4,71,0
22771,South,Basic,Monthly,DSL,41,233.09,8918.78,Yes,1,Yes,No,3,65,0
22772,North,Standard,Monthly,Fiber,23,315.78,7193.99,No,3,No,No,3,22,1
22773,West,Basic,Quarterly,DSL,48,255.37,12975.07,Yes,0,No,Yes,3,28,0
22774,West,Premium,Monthly,Fiber,30,342.24,11101.0,No,2,Yes,No,3,73,0
22775,East,Premium,Monthly,DSL,60,281.68,15900.51,Yes,1,No,No,2,55,0
22776,East,Basic,Monthly,DSL,1,232.98,238.52,Yes,1,Yes,No,3,43,0
22777,East,Premium,Monthly,DSL,26,299.97,7950.02,No,3,Yes,No,2,36,0
22778,South,Basic,Annual,DSL,44,235.64,9775.66,No,3,No,Yes,5,83,0
22779,West,Standard,Annual,DSL,47,259.93,11883.08,No,0,Yes,Yes,5,24,0
22780,West,Basic,Annual,Fiber,18,287.85,5354.53,Yes,1,Yes,Yes,5,25,0
22781,West,Standard,Annual,None,29,252.46,7375.36,No,1,Yes,Yes,3,30,0
22782,East,Premium,Monthly,Fiber,53,345.72,17187.49,Yes,0,Yes,No,4,60,0
22783,West,Basic,Monthly,DSL,19,231.47,4071.7,No,0,Yes,Yes,1,24,1
22784,South,Basic,Quarterly,None,9,183.97,1610.93,No,1,No,No,3,34,0
22785,West,Basic,Monthly,DSL,9,228.86,2036.23,Yes,2,No,No,2,78,0
22786,West,Premium,Monthly,Fiber,20,371.92,8042.65,Yes,3,Yes,No,4,35,0
22787,South,Basic,Monthly,DSL,10,239.31,2532.79,No,0,No,No,3,81,0
22788,East,Basic,Monthly,Fiber,42,262.19,12061.26,No,2,No,No,5,74,0
22789,North,Basic,Monthly,Fiber,28,274.44,7805.25,No,0,Yes,No,3,0,0
22790,South,Basic,Quarterly,Fiber,56,275.2,14492.45,No,2,Yes,No,5,64,0
22791,West,Standard,Quarterly,DSL,23,271.08,6253.0,Yes,2,No,No,4,14,0
22792,North,Basic,Monthly,DSL,18,275.13,4731.33,Yes,1,Yes,Yes,4,39,0
22793,East,Basic,Quarterly,Fiber,9,270.52,2563.66,No,0,No,Yes,2,28,0
22794,West,Basic,Monthly,DSL,19,222.4,4336.3,Yes,0,No,No,5,88,1
22795,North,Standard,Annual,Fiber,26,315.46,8263.07,Yes,0,Yes,No,4,88,0
22796,East,Basic,Monthly,DSL,33,229.81,6994.6,No,1,Yes,No,4,51,1
22797,East,Basic,Quarterly,None,43,168.94,7417.66,Yes,1,Yes,Yes,3,16,0
22798,West,Basic,Monthly,DSL,53,214.14,12389.67,Yes,1,Yes,No,4,87,0
22799,North,Standard,Quarterly,Fiber,41,308.22,12300.11,Yes,0,No,No,3,22,0
22800,North,Standard,Quarterly,Fiber,5,307.33,1445.37,Yes,2,Yes,Yes,3,22,0
22801,South,Standard,Annual,Fiber,6,308.21,1741.89,No,0,Yes,No,4,75,0
22802,East,Premium,Monthly,Fiber,4,333.54,1241.94,No,2,No,Yes,4,45,1
22803,North,Standard,Monthly,DSL,25,258.55,6122.34,Yes,0,No,Yes,4,2,0
22804,North,Basic,Quarterly,Fiber,13,274.34,3589.21,Yes,2,Yes,No,4,24,0
22805,West,Standard,Monthly,Fiber,28,285.23,7814.78,No,0,No,No,3,38,1
22806,North,Basic,Monthly,DSL,7,191.97,1444.7,No,2,Yes,No,2,6,0
22807,North,Standard,Monthly,Fiber,56,289.15,17717.58,No,0,Yes,No,5,34,0
22808,North,Premium,Monthly,DSL,4,261.82,1092.37,No,0,Yes,No,2,24,1
22809,West,Premium,Monthly,DSL,5,263.07,1382.39,No,1,Yes,No,3,66,0
22810,South,Premium,Monthly,Fiber,45,335.64,15159.58,Yes,2,Yes,Yes,2,12,0
22811,South,Basic,Quarterly,Fiber,12,270.41,3044.64,No,0,Yes,No,5,32,0
22812,North,Standard,Annual,Fiber,17,313.71,5481.85,Yes,1,Yes,No,3,49,0
22813,East,Basic,Monthly,Fiber,40,262.33,10885.91,No,0,No,No,5,70,0
22814,North,Basic,Monthly,None,49,188.21,9177.83,No,0,No,No,3,82,0
22815,South,Basic,Monthly,Fiber,38,269.5,9735.41,Yes,3,Yes,No,4,14,1
22816,West,Standard,Annual,DSL,53,276.32,13637.23,No,0,No,No,4,46,0
22817,North,Basic,Quarterly,None,27,167.25,4119.04,No,1,Yes,No,3,59,0
22818,North,Standard,Quarterly,Fiber,50,286.15,15716.42,Yes,1,No,No,3,60,0
22819,East,Premium,Monthly,DSL,24,257.13,6080.35,Yes,0,No,Yes,4,84,0
22820,North,Standard,Monthly,Fiber,37,279.58,10139.1,Yes,0,No,No,5,5,0
22821,South,Standard,Monthly,DSL,12,239.84,2920.9,Yes,1,No,Yes,2,51,0
22822,South,Basic,Quarterly,DSL,19,220.54,4327.81,Yes,0,Yes,No,3,40,0
22823,South,Basic,Monthly,Fiber,16,253.99,4354.27,Yes,3,Yes,Yes,3,80,0
22824,West,Basic,Quarterly,DSL,51,234.96,13063.76,Yes,0,No,No,5,40,0
22825,South,Basic,Monthly,DSL,38,214.91,8618.18,Yes,0,No,Yes,1,49,0
22826,East,Standard,Monthly,DSL,23,226.8,5660.78,Yes,1,No,No,3,2,1
22827,West,Basic,Monthly,DSL,34,243.72,7533.02,Yes,0,No,Yes,3,56,0
22828,West,Standard,Quarterly,Fiber,55,290.81,16171.74,Yes,0,No,Yes,3,55,0
22829,North,Premium,Monthly,Fiber,34,319.16,11418.92,Yes,0,Yes,Yes,4,18,0
22830,South,Premium,Monthly,Fiber,11,298.95,2982.01,No,2,No,No,3,15,0
22831,South,Basic,Monthly,Fiber,14,330.26,4680.3,Yes,1,No,Yes,3,58,0
22832,South,Basic,Monthly,Fiber,25,279.36,7450.36,Yes,0,No,No,3,27,0
22833,South,Basic,Quarterly,DSL,54,228.18,12129.9,No,0,No,Yes,5,57,0
22834,South,Basic,Annual,DSL,4,207.96,873.92,Yes,2,Yes,No,5,74,0
22835,South,Standard,Monthly,Fiber,37,274.88,10935.78,Yes,0,No,No,2,67,0
22836,West,Premium,Monthly,Fiber,59,289.47,16531.15,Yes,2,No,No,3,33,0
22837,South,Basic,Monthly,DSL,42,222.52,9675.81,No,1,No,Yes,2,15,0
22838,North,Standard,Quarterly,DSL,58,236.46,12982.97,Yes,0,Yes,No,4,28,0
22839,West,Standard,Quarterly,DSL,18,247.42,4036.34,No,1,No,Yes,4,83,0
22840,East,Standard,Quarterly,Fiber,11,303.67,3431.9,No,1,No,No,4,24,0
22841,East,Standard,Quarterly,Fiber,32,286.83,9939.52,No,3,No,Yes,1,50,0
22842,West,Premium,Monthly,DSL,55,277.14,14542.16,Yes,0,Yes,Yes,3,17,0
22843,South,Basic,Monthly,Fiber,10,301.42,2777.18,No,0,Yes,Yes,4,40,0
22844,South,Standard,Monthly,DSL,17,270.37,4987.79,Yes,0,No,Yes,4,20,0
22845,North,Premium,Monthly,Fiber,14,321.75,4098.05,Yes,3,No,No,4,1,0
22846,North,Premium,Annual,None,17,250.08,3885.15,No,2,No,Yes,5,9,0
22847,West,Standard,Annual,Fiber,6,302.75,1960.5,Yes,2,No,Yes,5,22,0
22848,North,Standard,Quarterly,DSL,4,242.64,1017.95,No,3,Yes,Yes,4,11,0
22849,South,Basic,Annual,Fiber,60,276.4,16079.82,Yes,1,Yes,No,5,3,0
22850,West,Standard,Annual,Fiber,55,268.58,13500.6,Yes,2,Yes,Yes,5,16,0
22851,North,Basic,Annual,Fiber,48,240.04,11810.01,Yes,1,Yes,No,5,47,0
22852,East,Standard,Monthly,Fiber,1,307.7,309.61,Yes,2,No,No,3,6,0
22853,North,Premium,Monthly,None,43,235.49,9633.58,Yes,2,No,No,4,0,0
22854,South,Standard,Monthly,DSL,52,281.1,15264.69,No,3,No,No,4,87,0
22855,West,Basic,Quarterly,None,46,246.47,11167.28,Yes,0,No,Yes,4,46,0
22856,West,Basic,Monthly,Fiber,36,289.34,10113.05,Yes,1,Yes,No,4,35,0
22857,North,Standard,Annual,None,43,207.37,8769.29,Yes,0,No,No,4,48,0
22858,South,Basic,Quarterly,None,60,197.98,10818.43,Yes,0,No,Yes,2,74,0
22859,North,Basic,Monthly,DSL,29,241.54,7329.01,No,0,Yes,No,4,29,1
22860,West,Basic,Quarterly,DSL,53,229.21,11335.19,Yes,2,No,No,3,37,0
22861,North,Premium,Monthly,Fiber,49,286.58,15036.21,Yes,0,No,No,5,44,0
22862,South,Standard,Annual,Fiber,37,298.5,11010.08,Yes,2,No,Yes,5,18,0
22863,East,Standard,Monthly,None,31,209.84,6712.76,No,0,No,No,2,32,1
22864,North,Standard,Monthly,Fiber,59,290.32,16597.44,No,2,Yes,No,3,63,0
22865,West,Standard,Monthly,Fiber,44,277.22,11034.52,Yes,0,Yes,No,4,42,1
22866,South,Standard,Monthly,Fiber,9,343.5,3240.88,Yes,1,Yes,Yes,4,31,0
22867,North,Standard,Monthly,None,42,209.0,9183.28,No,0,No,No,3,69,1
22868,North,Standard,Annual,DSL,46,232.83,9929.41,Yes,2,No,No,5,67,0
22869,North,Standard,Monthly,DSL,26,273.47,7164.88,No,1,Yes,Yes,3,7,0
22870,South,Standard,Monthly,Fiber,16,307.56,4942.53,Yes,0,Yes,Yes,4,70,0
22871,South,Standard,Monthly,Fiber,40,303.92,13068.37,No,0,No,No,4,13,0
22872,South,Basic,Quarterly,Fiber,31,269.55,8946.72,Yes,0,No,Yes,4,24,0
22873,West,Basic,Monthly,DSL,27,215.84,6024.2,Yes,3,Yes,No,2,43,0
22874,South,Premium,Annual,DSL,41,284.1,12476.75,Yes,1,No,No,3,68,0
22875,South,Premium,Monthly,Fiber,53,315.47,16736.52,Yes,0,No,Yes,4,85,0
22876,South,Standard,Quarterly,Fiber,53,285.85,15416.74,Yes,1,Yes,Yes,3,58,0
22877,North,Standard,Monthly,Fiber,22,304.0,6935.09,No,0,Yes,No,3,4,0
22878,West,Basic,Quarterly,Fiber,10,291.4,3162.01,No,1,Yes,No,4,72,0
22879,West,Basic,Quarterly,DSL,23,230.79,5513.0,Yes,0,No,No,3,6,0
22880,West,Premium,Annual,DSL,5,285.11,1475.23,No,1,Yes,Yes,2,80,0
22881,South,Basic,Monthly,DSL,49,250.04,12408.55,Yes,0,No,No,4,17,0
22882,South,Basic,Monthly,DSL,37,245.63,9410.36,No,3,Yes,Yes,1,34,0
22883,North,Basic,Quarterly,Fiber,10,272.28,2844.37,Yes,0,Yes,Yes,3,61,0
22884,South,Standard,Annual,Fiber,13,320.85,4184.68,No,1,No,No,2,16,0
22885,South,Standard,Monthly,None,57,237.51,13534.37,No,0,Yes,No,3,51,0
22886,South,Basic,Quarterly,DSL,54,231.62,12281.93,Yes,1,No,Yes,3,46,0
22887,West,Premium,Monthly,Fiber,33,331.75,11702.94,Yes,2,Yes,No,5,79,0
22888,North,Standard,Annual,DSL,37,269.1,10322.53,No,2,No,No,4,49,0
22889,West,Standard,Monthly,DSL,6,232.23,1301.41,Yes,1,Yes,No,4,15,0
22890,East,Standard,Monthly,None,44,197.5,8511.21,Yes,2,Yes,Yes,3,6,0
22891,West,Standard,Monthly,Fiber,35,301.68,11493.02,No,2,No,Yes,4,17,0
22892,East,Basic,Quarterly,Fiber,57,263.21,16152.12,Yes,1,No,No,3,47,0
22893,West,Premium,Monthly,DSL,49,302.38,15030.34,No,1,Yes,No,3,52,0
22894,North,Premium,Quarterly,None,34,226.02,7644.49,No,1,No,No,4,72,0
22895,South,Premium,Monthly,DSL,20,301.56,6339.53,No,0,Yes,No,4,62,0
22896,South,Basic,Monthly,None,2,250.4,522.16,Yes,2,Yes,No,4,31,0
22897,South,Basic,Quarterly,DSL,24,230.14,5847.9,No,2,No,Yes,3,30,0
22898,North,Standard,Monthly,DSL,18,241.37,4178.23,No,0,No,No,2,25,1
22899,East,Premium,Monthly,Fiber,10,338.3,3256.45,No,0,No,No,2,7,0
22900,West,Standard,Monthly,DSL,32,253.68,8800.3,Yes,0,Yes,No,5,70,1
22901,North,Premium,Monthly,DSL,12,280.12,3568.97,No,0,Yes,No,2,73,0
22902,South,Basic,Monthly,None,2,210.83,400.57,Yes,0,No,No,3,77,0
22903,West,Basic,Annual,DSL,5,220.28,1001.69,Yes,1,No,Yes,4,44,0
22904,East,Premium,Quarterly,Fiber,57,306.02,17821.23,No,1,No,No,3,74,0
22905,East,Basic,Quarterly,Fiber,32,275.46,9488.96,No,1,No,Yes,4,61,1
22906,North,Standard,Monthly,Fiber,27,264.27,6590.25,No,4,Yes,No,2,31,1
22907,East,Standard,Quarterly,None,14,235.7,3485.62,No,1,No,Yes,5,80,0
22908,South,Basic,Annual,DSL,11,211.51,2098.83,Yes,0,Yes,No,3,64,0
22909,West,Premium,Quarterly,Fiber,28,315.9,8130.65,Yes,0,No,No,4,16,0
22910,South,Premium,Annual,DSL,60,288.57,17141.75,Yes,0,Yes,No,4,51,0
22911,South,Premium,Monthly,Fiber,32,299.49,8745.68,Yes,2,Yes,No,4,83,0
22912,West,Premium,Monthly,None,19,254.95,5097.69,Yes,2,No,Yes,4,57,1
22913,South,Standard,Monthly,DSL,13,251.3,3277.77,No,0,No,Yes,3,39,1
22914,South,Standard,Monthly,DSL,17,264.96,4379.7,No,0,Yes,No,2,23,0
22915,North,Standard,Quarterly,DSL,29,250.89,7642.25,No,1,Yes,No,3,44,0
